wallet_id,address,scenario,scenario_id,role
W04022,bc1pp7sn6yj2gyxlvxay7xg6pmhyr2463kwcl0mf2j0mwzgn676rpa3s7lh20d,ransomware,R001,victim
W04023,1PPffRDueMU479tJ8MNEL3yH7Ym4DRapN2,ransomware,R001,victim
W04024,bc1p4ut7ux8gykqfmdmvmsex7x9ggkfjzavyzclzx4247mte6955829qtc2aka,ransomware,R001,victim
W04025,1HQQrvg3sinnQMKVBSTcpUbiLDK4dbtyHc,ransomware,R001,victim
W04026,3CkHme4HMxh1vQu1TsuDjzkWFYkrhiWzL3,ransomware,R001,victim
W04027,1JfZXuJ8NMUL14fB1MdYMYB5nHsdJj7hLr,ransomware,R001,victim
W04028,bc1qdg5lvmrf7jlv74q7v4dpkjtctz6nun6x2xcv2u,ransomware,R001,victim
W04029,bc1qdqlvmdxjtxpnfcw35njfuywh23fqsxa37yg3e3,ransomware,R001,victim
W04030,bc1qae8rjzw3jqxv4a3tvhxxw00dnwyvu085gykszj,ransomware,R001,victim
W04031,35G6hBvMT4y4FrxFYxPzzHgsz6wu8ZF2tN,ransomware,R001,victim
W04032,3CvaiQr46ovincUJip8Dwhvkj6N2UKXVGo,ransomware,R001,victim
W04033,bc1q00kjet8830whh432dyucelw77e2ux9s5zsx28q,ransomware,R001,victim
W04034,1MfjSQG73FsDBo9e8uoaFznAe8wL2zNQup,ransomware,R001,victim
W04035,14SbPabBBhrqCpm4vjcozw8JFD2LPcVEdL,ransomware,R001,victim
W04036,16ajMyn7Ab8qFMoeFZfefyu3rcAy5Uebq8,ransomware,R001,victim
W04037,bc1pn9dd2xzsyx2yjpk4vkuk5u7neazz8xlqdp9z5k6mnc5ps76ew6csl9pevy,ransomware,R001,victim
W04038,bc1quw5a4rvaaqkjk0xjezda76fqwvx9j2jl97vv6m,ransomware,R001,victim
W04039,bc1pcgdtefg3ccfp2mqq9t0cvwlvyzf5cwrx0jc9dd755tjnkyammrpqdxx3k3,ransomware,R001,victim
W04040,bc1qhrejfkclcd9qq7us98nyduk90rm5aa82n5hac5,ransomware,R001,victim
W04041,1Hti8S3VWwupkbv4X7XXTSx3CgdSSoQNg3,ransomware,R001,victim
W04042,157xqZVFnqkiqNh5unobFg6mqN7dAKBag2,ransomware,R001,victim
W04043,3QZvg9dJCJ3nCuE1KrWd3gP1PxMtpRAq2G,ransomware,R001,victim
W04044,14VTEBeaEo9kD4pbDjbPsdMqPgWFRAgtWF,ransomware,R001,victim
W04045,bc1qzc8j03nqzp83eel9zl88g2v6tsamkv35rxmvng,ransomware,R001,victim
W04046,bc1q4h46gerrlvpkp2ntjmu9dg2uu2cxj65thk9ahw,ransomware,R001,victim
W04047,bc1pt5yz2knugruhekhzge7rjue37dra6u3mx7yggq3zua2nfeslsq0sm902sn,ransomware,R001,victim
W04048,3MeaqrwzsywnXHsnqhBzoWMvAyz7rdyPhR,ransomware,R001,victim
W04049,3NZAgkDoCbcsMsT4FCaJKrMfqcAsXM2WkD,ransomware,R001,victim
W04050,3MfX2HV2P43d6V31q7CcBSkrfHPWQwA4pP,ransomware,R001,victim
W04051,bc1q84rzxgr7e9npkhht5pgcf6whejx0mztjzmmvfn,ransomware,R001,victim
W04052,1Ed9qND2g1QDaHfm3bQSu3QwNFGx2ZUzMX,ransomware,R001,victim
W04053,bc1q983r2rgzvvkzkd3mag77c29mghppnzykkjrwfa,ransomware,R001,victim
W04054,bc1qrtpeq2dhrqm8kg8rujattweakzwcvrl8uu9plk,ransomware,R001,victim
W04055,1DPNChk8gm6dPbHbBwZhwR3Umbv9ifWh4Q,ransomware,R001,victim
W04056,bc1p7yx0ter2usz7f9tlagu7jp8yjj3ee5egljskxfc93kzxf90n0f7qr280eg,ransomware,R001,victim
W04057,bc1qshkna0cjperznvd2pwkvf64dc2ytyhkykal7ul,ransomware,R001,victim
W04058,bc1qs60l5aq9dn9kj5f9rq88lg3ltwp0wykj7lcz9z,ransomware,R001,collector
W04059,1CLGfLVNJvPivTSnh4HJ12AQkvJwv34Sue,ransomware,R001,sweep_destination
W04060,bc1q8vxq63s50r8v44gdwxey4rg6xdhfmhy9ys0gpv,ransomware,R002,victim
W04061,bc1qa95mtrrsrd9ufdq8vrsl2qr48mqsg06kz0guw4,ransomware,R002,victim
W04062,1FJ5E6jLmdxkCZqi9qS3JmqtPRYkc3uzkn,ransomware,R002,victim
W04063,1AnYENDaSs4xDQvPnUgvLvoF99VxwxVLy6,ransomware,R002,victim
W04064,bc1qp55uypxl48lk3r3fk8vjjmah3k2n63ua3qcxt8,ransomware,R002,victim
W04065,17MBooSPWAAJS1QFBXCFWG3E96Mk3XD6L9,ransomware,R002,victim
W04066,bc1qhta3tldeauxzpq77jc4s8xtrylxvt3932556ef,ransomware,R002,victim
W04067,bc1q6ffuw3q2utu2h5y463afls56l3ztv45p96rcjt,ransomware,R002,victim
W04068,18ikRtwV22SfN9mMsfbug7X4FQcakQYRtm,ransomware,R002,victim
W04069,3LaecQ9CUoSFvvWjgVzRh25fMTU1hSB1Pc,ransomware,R002,victim
W04070,1La9sBhKTLnmBdbn38vUdgdCtRFQ5wDGhP,ransomware,R002,victim
W04071,1ATWyHzKvg94N21GQnoxtQJ8yT3ZcdJhmG,ransomware,R002,victim
W04072,bc1q8d5seekqwgp75l0dk924dzww49fmfdgywh2f7p,ransomware,R002,victim
W04073,1KLX7id88FJN6PhTieeTUdJSEJgpcb2JPG,ransomware,R002,victim
W04074,bc1prwxp4kfw6h4d5evwhcy07qprmh68j3zg34wl47s3uvvvvcqudruse49cwy,ransomware,R002,victim
W04075,bc1qnxarx97emuuv3cy4lz3sdg0tczd9gq62grasrp,ransomware,R002,victim
W04076,187Ae6Pbpi93Vn2tHXLY6sQ1y8az7uqhX8,ransomware,R002,victim
W04077,bc1qpezmkqrhnvwex3v9hpytk3u60k8vs9eeknwedx,ransomware,R002,victim
W04078,bc1p896jy8kglrz7p2y3cnj6z9fs06z028vcwruhuh82e92d9nlddlgqwuljh0,ransomware,R002,collector
W04079,1GpfidoYwB2f9iiHRBiWrYeiVQV5Xasrja,ransomware,R002,sweep_destination
W04080,bc1qckta3apgfpz0wte5s9am0huj7ln6adqnrsepf7,ransomware,R003,victim
W04081,39vgwxFqca7gzUtScpQg5znCNEaLaYUKYN,ransomware,R003,victim
W04082,1GzrMNYDH7FqXpWMatwEuLXg2bgjGoHiab,ransomware,R003,victim
W04083,3AuHYx19uLLLqvMp9DfF9GTAUZzs4ZJEPn,ransomware,R003,victim
W04084,15xDXjpddhKnWHo5ZEBrZrrx61PoCVR3Kg,ransomware,R003,victim
W04085,bc1q94n8kq8wfz5w9p0nz0xsdd7uwn5xyu34nqdvnc,ransomware,R003,victim
W04086,bc1qasyy2fsfmwyy0nglt67mne9gv65r32x4khyyn0,ransomware,R003,victim
W04087,bc1q6pcnqn3jnvep4jhznh2qxdfpfhnzh97nvfjskm,ransomware,R003,victim
W04088,1CseR8tezUTrHYhsquxSSbHVdEVfcHmSkb,ransomware,R003,victim
W04089,12WxNRqoJtuz5Pyf3Ge5Kq7vy47g9o6FpK,ransomware,R003,victim
W04090,19P9PweM4tVoMpsp1LMH4i8Y1snQEnaFkE,ransomware,R003,victim
W04091,bc1pqzm98pgnqztx88s7aas40cl2wmm04m9yhnrqg4hg2pv422anyk9s0ned35,ransomware,R003,victim
W04092,bc1q70gm6eczt8ahjw3spf92wu34spwqafss5s9jwl,ransomware,R003,victim
W04093,15jWr3Nea8mQfCHugEDu6GhxQzY7tPtsbo,ransomware,R003,victim
W04094,1GYepHZN2q1RFQC7nBnoyrnuV5gXs8HyNM,ransomware,R003,victim
W04095,1PqHZuCHBnckneUDhoQMJvheo8CXvxNg4o,ransomware,R003,victim
W04096,bc1qn48dr55jedhejmfrygf0wl798dsvt7rena4h8d,ransomware,R003,victim
W04097,bc1qzlm7zajkvrufl4vhknp93c33a8tcvfmxg47t9f,ransomware,R003,victim
W04098,1JE5oSof96gYXgP53VjWQKBhkWmws47L21,ransomware,R003,victim
W04099,3J9z1nwXfKFMJqds25KpUBGEJwNchp548a,ransomware,R003,victim
W04100,14CvTz1vWbg9k4dqcigrsKQy8x6Ewqoky3,ransomware,R003,victim
W04101,1FNgkG925xJFJxW6qGWyxqKumRm9oacrUe,ransomware,R003,victim
W04102,1JPyeKHZQ6YRBiaCuX66QNvd41By9Jg6px,ransomware,R003,victim
W04103,bc1qjtszfrzu6fr5ql3ccd83ht7ud38rgrmszzk7w7,ransomware,R003,victim
W04104,bc1qza9re36jygpfr5pv4dpmen7xzedph0jfyea6sf,ransomware,R003,victim
W04105,38J7g1WkEupUBXPkWYFTJMfYzUYoBnLhBr,ransomware,R003,victim
W04106,3AV1X84Sujap1VXi96h1QXnXxUsaQ1LaqX,ransomware,R003,victim
W04107,1LmZJHopQ2iWXK349idWDniK5ntNjsT4Zs,ransomware,R003,victim
W04108,1NMGb43fZfHxCTWDy3SHu7ecoCRo6YbAM,ransomware,R003,victim
W04109,1DsHJL5JXLEFWucLZtGDNSP9qcseQTG1rF,ransomware,R003,victim
W04110,bc1qhe38z234ahes7n0w7gxj3f5rw7k2e3u3340kz7,ransomware,R003,victim
W04111,1JzLCysNyGCsxRewhDfJ3DgtvS4bWEzP3W,ransomware,R003,victim
W04112,bc1q830kphk5a86pncwn3gsv2fmgvxfr9kcz6zpu3v,ransomware,R003,victim
W04113,bc1qx54ylmzrfdrl6d0n8x5twcumwfz7yuuhg36m82,ransomware,R003,victim
W04114,bc1q2m4gzp7n985e6epx8hfg8cckvm9c3xu49qd67s,ransomware,R003,victim
W04115,bc1qxsgu0lp04w98fcscnjwekm7yrazzk2myg37g5d,ransomware,R003,victim
W04116,36YKMtAsjtnpRqq6iwPX64ud3oxHVYNvRc,ransomware,R003,victim
W04117,bc1qgaa88vdlsdwlp6c2r9ncml2r9lh0crfgrj7gnj,ransomware,R003,collector
W04118,bc1pwmdqhd4gsn6pqwyrtn8ywjxhwj3zre5gvshf8m4ycr9uvgfnmlgsq4pzpk,ransomware,R003,sweep_destination
W04119,bc1qlczhaw22nlaxpdcf6zsaqwdywez0jn5m4f6jpt,ransomware,R004,victim
W04120,bc1qlwd7he8rm6apr6cr3wpcql7sd7nrf27c9uqt55,ransomware,R004,victim
W04121,bc1q3qpr45eftw9ctne6qj2u7zszcap629r4439mxq,ransomware,R004,victim
W04122,3AoynyBA7inrEeTzm9QzdXFYYVQFNdcvVw,ransomware,R004,victim
W04123,3MpvKJmHqAZPe1PL6xAkXgH4smwV3n8e7p,ransomware,R004,victim
W04124,bc1ql330rqvv794xvwt23msdrkxz464kfd6m8v77zj,ransomware,R004,victim
W04125,bc1q2r6mrgcajavzq7cj9r0gfkmyp7s2jx5cycc273,ransomware,R004,victim
W04126,bc1qlteg288j9dmdaf5h8nvwlyanj0l52fen2n934a,ransomware,R004,victim
W04127,3F7ZUujFZSu1ge5GuhU4Xs2Kp1BATrqsAA,ransomware,R004,victim
W04128,3J8ZfvMJBgo2XiXrqVyEkEevQxnh5JYFrJ,ransomware,R004,victim
W04129,bc1q5dahn0wxf9urkjgwt2cn8z32tlxxfu8rxtlllg,ransomware,R004,victim
W04130,bc1qwjum5dy6484rk2ktu8kwhfhhg44u752hp3wxjl,ransomware,R004,victim
W04131,13R3AHsvjhLnW3jmj6CjwpcAfxtJMfXqJF,ransomware,R004,victim
W04132,35xhMi6fRJcp5En3Saf7ZMUUhLmiBdoP44,ransomware,R004,victim
W04133,37yhPqja4XmNVhPXCVa2gMzBc55aV6znPe,ransomware,R004,victim
W04134,bc1qgppr54tuxrkva8p05cgjsmaktkq42p05x7aqem,ransomware,R004,victim
W04135,bc1qskpm79zrftqyq4glsxwekhvtcadhrf2wm7ja0s,ransomware,R004,victim
W04136,bc1qry0revtwtwcpskew83eq85awe4e4rhwu049zmm,ransomware,R004,victim
W04137,35u8eif8uA3xzVhHctrane5M53FYU5JuFb,ransomware,R004,victim
W04138,bc1pgnfew2fc76jm2t7cwyudmdlf6fjd3vh9qej5qajup936upkqknwsxlrpwp,ransomware,R004,victim
W04139,bc1q9sd4t0plvcqljnm9h7s33606p6f7zwh2c6yz3y,ransomware,R004,victim
W04140,1LXgTUdUEC91p1b4y61GexSCasASQBnzxR,ransomware,R004,victim
W04141,3CAtdfuzyWi4GHVwuHEcFMQu5xmV39Maoa,ransomware,R004,collector
W04142,3QGRNMp5c8KTQKyv173RoqCGfyX5X7wHdu,ransomware,R004,sweep_destination
W04143,35qkbx9tMb3qUwFWdS6FTYTfhNE9AmKXYg,ransomware,R005,victim
W04144,39CPczjHJM4fQLCd8cpunYQBeupezcDCn3,ransomware,R005,victim
W04145,1KAdmeVs23V2DYXL4em2oayoY4mEMicwtd,ransomware,R005,victim
W04146,bc1qvquz0ql9crhglkygnpz8k8gpku4xce2wah294y,ransomware,R005,victim
W04147,3CKRMp3z8hKGRxTASq9gGfBTbMJshG9WhE,ransomware,R005,victim
W04148,156TJZGtd1zENdMCd1aDTDeMXhjsFkv24L,ransomware,R005,victim
W04149,bc1qg4j2sqzd9n2cqgpkqfzfur7vgy2jz47748pdqr,ransomware,R005,victim
W04150,1MNr5effwnUSNphUCFnNZJMjuh3EuViMro,ransomware,R005,victim
W04151,3PvGWND3fkQ3Joj4Rb2UJmXhRRLtxWDBa6,ransomware,R005,victim
W04152,3KEqARJU6jbuJoLRh1e6yQP2fJ2dHagXvP,ransomware,R005,victim
W04153,3KtRrJKkG8Jm3QuKmePFvB961yKrvhShVM,ransomware,R005,victim
W04154,321z45QgWiJK3hi7Xs8kPoXmFY3jNjmaAD,ransomware,R005,victim
W04155,1Kw8Kd6sDEe1o2SpnGsJ1T1kpcqAjBtTLh,ransomware,R005,victim
W04156,bc1quskkjngcmcn9tc3fx60znxyglk8dyy88ht9ej6,ransomware,R005,victim
W04157,3DsaVM7PPsg8oe9UtJKaAwp2F5iJS9825D,ransomware,R005,victim
W04158,bc1q3vyt4vj4wf2tzm8t5tt4ljxmgkm989x6j3hm47,ransomware,R005,victim
W04159,3K9t4hpW52QbG15uGGKrEsZzYoVRt8Qd5L,ransomware,R005,victim
W04160,1KHpUoABgWVgs8sGjzUZuEWWJRcwj8juDR,ransomware,R005,victim
W04161,bc1qyr3yr08ky84zp7tuwdt9s2upfgfxundxlwwt34,ransomware,R005,victim
W04162,3PXmirydGmi3RXXrVsDdoSpTqixnV4a4Uj,ransomware,R005,victim
W04163,1FBwhsgYPEcKU1wcyHEcAghDQMDQFcFPAv,ransomware,R005,victim
W04164,bc1qfxae654lnvv248q2nygdpa94crd42arjqwnphw,ransomware,R005,victim
W04165,bc1qv8kfjr3s9na7eaydlcupns97p0pd0stqxcekkd,ransomware,R005,victim
W04166,14WQ8hT42N7VkUyRE1TBrWrUnNdwqVJ6V6,ransomware,R005,victim
W04167,1ALZquhvub8dFLPTK2upBq8QyG9YC2oNfR,ransomware,R005,victim
W04168,1EWnyTDag19yNTJ9QKaXsW3qH9ZchQdahK,ransomware,R005,victim
W04169,bc1qpmjgrqkxzlz57tnq72myhtuu90yhkppj0yuky8,ransomware,R005,victim
W04170,bc1q6w299n278rxzhu6ew6652l0szq5cw0vhs70u9z,ransomware,R005,victim
W04171,bc1pvkptu5js2rzy3pl65ykmad3sn09tn2ewjvkncdj7f45m5n2jh35qgr5598,ransomware,R005,victim
W04172,32ySngxdWpgXw5XLpGqtN7SVSUm8o6yhHJ,ransomware,R005,victim
W04173,bc1q8r0nd3vz5ez4a8zuy8dsw2h37m4eapdq0pe6kf,ransomware,R005,victim
W04174,32ALiG4aZX7ToXwC5Y5dW2xi394C5tm1M9,ransomware,R005,victim
W04175,bc1ppsauq8mnjm6uxjm66j823rnj89v26mgn8heeed0u6ffsmpyvwfsqzzh9sh,ransomware,R005,victim
W04176,bc1qgq2m84e28v5d8l7rxwd26txw385j4vfag8casj,ransomware,R005,victim
W04177,bc1qn5f57462lpvmvypjmuztf9tkrv5yak945zeuav,ransomware,R005,victim
W04178,1FAJcQft7P9jE88kbhZuVujjcZttaTP83k,ransomware,R005,collector
W04179,31k5Sdr7LPCKdMFQpGX8ShzBcc2zZPeJV8,ransomware,R005,sweep_destination
W04180,1P6jnUmKxhNdRo81P7XTdXHeGfYW3XUutL,ransomware,R006,victim
W04181,3LUSbT935V8ZGJZU4y1zA95J1WQgVwtgGM,ransomware,R006,victim
W04182,1DvHmtq9Q2uFEQvkv7c3WNSq66kKZPjZi6,ransomware,R006,victim
W04183,bc1q8kfufzvjyn2gzrwfeatz2s0cjd0p6ayhmtjc8v,ransomware,R006,victim
W04184,1BgN2bTKMZExY77PTA79d69SRgbuZS3JGG,ransomware,R006,victim
W04185,bc1q60glhyls65ya6ltyzxxgvx3dpar9vwt546yz7p,ransomware,R006,victim
W04186,bc1pw2vyz62rc09ws4nmppac4rkxh92zwfn5zwacs40m8atlsan77wxqnqrvef,ransomware,R006,victim
W04187,15yJDSDFDdcfQhhqH8kFosyUzZk8CG8agA,ransomware,R006,victim
W04188,bc1ph9vq2qez2qcgwjx9etl9fv7a9muraumefucpywfqmwqx0nj5cmysrtx0nl,ransomware,R006,victim
W04189,bc1qzps9q2cvnuq8hlufnk9jc39f7sxg42k2572sx6,ransomware,R006,victim
W04190,15kJv8TTiDbcDum5mqC8J8tGzhc8imCL7C,ransomware,R006,victim
W04191,183g8Jd4wfxUZMoUeLwLuQiZDzqPZVch6R,ransomware,R006,victim
W04192,1935ZqKUNxpqjYWoLjVrEVmp5Bx3qyow66,ransomware,R006,victim
W04193,17bbrc1qz8TQrsUQda5z5hvWJDcyQdPN2F,ransomware,R006,victim
W04194,17qB4uGHCz54DZBqBBuSY35cckUDRJoPwc,ransomware,R006,victim
W04195,bc1qzpy97p56lu3f7ejp4q0fj0cqcnmm7suqmrk8hk,ransomware,R006,victim
W04196,181NjXNMEcVNZjeNvgtkxgTKjHPhCFvsDM,ransomware,R006,victim
W04197,1ACqmEJAz7ZBQeMR6jjrXuPpP6Qcjk7nw9,ransomware,R006,victim
W04198,3PH4FnqDrQkuFfT7mRur3Qvb7FL7iXhYeC,ransomware,R006,victim
W04199,bc1qu7qr2vfzx9ln4y5e05n92lxsz9p3k68tyu5duw,ransomware,R006,victim
W04200,3JtsVCSmNgS4iYgiLMYEi1VUf4jmAQ8Xui,ransomware,R006,victim
W04201,1EsgGXFYAt9WXTMYSko7FqJSS3CFvFNFCX,ransomware,R006,victim
W04202,bc1pqdkjpfu6pwwj92yjthucxnqjh8v5ypuy0n9y2aacy4q84zmf595sh4wuvs,ransomware,R006,victim
W04203,38cRni6ARC5suYXH9Z9FGzvD65GQghLocp,ransomware,R006,victim
W04204,3JnHeHiFFqEJdbgy6jsWXdZeMYUpNAMxkq,ransomware,R006,victim
W04205,bc1q4wgalejn57g6d6lfyz69wyshe3e05kyqyvzye7,ransomware,R006,victim
W04206,bc1qas3mwkura2z68ff530syd75mnxy0wqp3h7ctd3,ransomware,R006,victim
W04207,bc1qsd2dgzp52hddkzllgmc05pqzrqsfmf9v4h2hfn,ransomware,R006,victim
W04208,bc1pss6rvatjevvlqm3mmw3097k38yxf7k9tewgfuwze3up4n7k70ceqlz069h,ransomware,R006,victim
W04209,12Nw2cQnZPtdeqKQ2AuVMV2qPLGazYCa6r,ransomware,R006,victim
W04210,3Qwewt8srvXYu7PtA5NoWJKdiYjD71sCzQ,ransomware,R006,victim
W04211,16KD5aGTX7Hu764W9YeE9GaA8LdvtvBGuR,ransomware,R006,victim
W04212,1M261k8WkftfToqn1o4g6EYLTuASd2XdiY,ransomware,R006,victim
W04213,1D2QyuNFdKUYNjozKm3uVabBzxt8LsVcBC,ransomware,R006,victim
W04214,bc1q9e9k3uk7es35kfnt5esjxgq7amvpvtu003gnql,ransomware,R006,victim
W04215,18DebUUHmEWccQSdG5hFfubwgTRyE41EEQ,ransomware,R006,victim
W04216,1Dnft5ywowkyqa3zAFaqdAtRhYSBrzRjVu,ransomware,R006,victim
W04217,bc1qgmy3aw307cdywv78rd6jdvpus5u8jm3malkmr2,ransomware,R006,victim
W04218,bc1p7dyxa2vdg208706j4j350hdlfsvk6wphnupcv0jx0t4k2w8404mqw00lht,ransomware,R006,victim
W04219,1MEqvHhuYsFeeG5TQVLEXAM2Z8dUHqHnos,ransomware,R006,victim
W04220,338M72EvpZNuCU6siPp7iwYwW7kPpm4ypk,ransomware,R006,victim
W04221,1HhL9pFFeavMCYnFtyQBk4o2AoU7SfraPy,ransomware,R006,victim
W04222,3EAACjvb45owsmkjP6G8bXqH1Xo5HhbLaJ,ransomware,R006,victim
W04223,32S2p3A2mHL1Q8KD4UygX5orcreu9u4QzJ,ransomware,R006,victim
W04224,bc1plkml2pkylnf7wpl24d7ma64syllkggljrfj3e4hk85gaah6kczhq3sfup8,ransomware,R006,victim
W04225,bc1py20mk4d5ekerjx6k4uaz8x4tas22yjtt0n5zxp5a02jvlg8ety0qv4ksnk,ransomware,R006,victim
W04226,1FthMmMG8i3CadScqZXe3pWs34KwQLDrP,ransomware,R006,victim
W04227,bc1qmsgr0kv3lk8q9f8t0uw4esnwdp0cqdyulq00ux,ransomware,R006,victim
W04228,13KotcSQyU4D9aPgQMb314pPn3HFouZ4zV,ransomware,R006,victim
W04229,bc1qjatt2xdfdak7ysgj32szuxw7ml4ewf7n4wnmkd,ransomware,R006,collector
W04230,bc1qmfrmma84yyjyv4j5kjyw0kyssyu0rpkrqe8w74,ransomware,R006,sweep_destination
W04231,bc1pf6llflkfuhlrf37qw98uuvgex8d2g92t04x6rf52940ywv3kuxfq5rrukp,peeling,P001,starting_source
W04232,bc1qpceyfulk87hthm3feleepqnr2p2crq63amrjxq,peeling,P001,change
W04233,1CT76zpNmgPhgyZJYuoqa5K1ZSTS9bsPte,peeling,P001,peeled_destination
W04234,1LeEQSgR2EoHypRMKJ7RkZHj8rijSjvjAi,peeling,P001,change
W04235,38wBCzzha7cz9bya8EpuJpHmjGJ5g1K1rN,peeling,P001,peeled_destination
W04236,3Pps4U3DAKDuXV75BJqzsEEL3PwwL1cgam,peeling,P001,change
W04237,bc1p4pjraahfnt44yq983fu2pla34u63sgdmhrj33n6d8jply6j99t4sqgnyxe,peeling,P001,peeled_destination
W04238,36dmvHQd5oQexhCCLjHQrmBtMMb1giT7Qg,peeling,P001,change
W04239,3H25EHwRmKoyqDrJwmJ5Am6FgT23Qj5geG,peeling,P001,peeled_destination
W04240,1NUjFySEF29tZsVY6Bn631EgC7owcwwHfk,peeling,P001,change
W04241,bc1p3qykuntr0tcpl6zgzf7zv8yg2z850y4c8v5jfq2pwmppl06vzlhqgv7e2l,peeling,P001,peeled_destination
W04242,172kT9LWTzPso9NMoDAjPfqn7z5Qd3NyiQ,peeling,P001,change
W04243,3KqAak4VrSoxf7aXoiNxxwwBc1L8D81TWV,peeling,P001,peeled_destination
W04244,bc1qeu9jrld3mfsdrh3px6vw0fhf56c8jwjezl8v4l,peeling,P002,starting_source
W04245,13PcgwJsxgC26Rt2rUE2YExnnQAhZf2Max,peeling,P002,change
W04246,bc1p05q9v43l4s43naklx06e0hat7yec5lsfmkg7zrghg5yftcg9eh2qe4070y,peeling,P002,peeled_destination
W04247,132weL6bESTRQW2ANKrc2W9HtfsuadGJ2h,peeling,P002,change
W04248,3GsZyxMqn1QgY6V4jb5AWdWJu1naUiLUzN,peeling,P002,peeled_destination
W04249,394Fdun5t6GnBTNAgNq5aovzW52JznA7pR,peeling,P002,change
W04250,39hd5rXfaB5C3pM4tdbSYux6Yc3JWGeuYN,peeling,P002,peeled_destination
W04251,32z2iET6ZsiEh5rdyxdFf6HJZcSxUxKfRE,peeling,P002,change
W04252,3AS4NurAGrBH4JG1KB6DoojxfCYBy21csf,peeling,P002,peeled_destination
W04253,bc1qcgap3c3w6gtn0v95h39smjwxrl7eh9urplc5k5,peeling,P002,change
W04254,1LFGMWKsWajRDxut9XGwYY43co1nPQLT14,peeling,P002,peeled_destination
W04255,bc1qgjyv4dp33yzezkx8nhdw6hajgea5wfcas4v08l,peeling,P002,change
W04256,33Tx1246GTqXPChBDEUgnZkEstZbCAMZ7v,peeling,P002,peeled_destination
W04257,bc1q7zev0f0qjqup4n8uf640673fvy0ngy2sddqzwp,peeling,P002,change
W04258,bc1p9d70aaeedzhhy36ys5pndv30gdn6x643u2g7cuuqwds0j0a8kwkszh74vq,peeling,P002,peeled_destination
W04259,38re9bpnSULMQ3YAkEGwQUsDJedWHVbmV4,peeling,P002,change
W04260,3Qbx8P1dDP7Yt3PckTJnugEnnk5bv7x1sY,peeling,P002,peeled_destination
W04261,bc1q4yruvjkhy4rwyzu4wysd08r08euxz8z3kz5u8v,peeling,P002,change
W04262,bc1p05hlmz4xt8vc3gaqrhefjr7l8e6s496qhua4rjsdpzfjzwr4hz4sgvgpmd,peeling,P002,peeled_destination
W04263,19NY2Q7VKk5cbw5yipgrECLyAv2TLirtZL,peeling,P002,change
W04264,bc1pjtac6tdyty0rerdep7j26kr6vdurwwl5c086hxhmhqn3cvlzgnrq3expam,peeling,P002,peeled_destination
W04265,1N98VKk7z4DXn449VGeTksSYWfJEUw7VPj,peeling,P003,starting_source
W04266,1PGKX2cTWnka9rLoSj56eKA75yvKa3jRFi,peeling,P003,change
W04267,bc1qml0r42kjge0n9df5w873cjmqjprmhwp7w3fnnp,peeling,P003,peeled_destination
W04268,3HBXrXZfAg1rsho3ng545h2EAMTdMKEhn7,peeling,P003,change
W04269,1K8cqr4acR9thF8NqdQDiKxgu3VywX4ctd,peeling,P003,peeled_destination
W04270,bc1q6eyx2laz5qwvg9lw8w7gz2kq9jkaphs6gzpznf,peeling,P003,change
W04271,32tsYm5redfYKeVk8dPGheie2eG4pxQj7K,peeling,P003,peeled_destination
W04272,bc1qgv75wgqdkxzsasxmy7lkvtnq367yn8088nsxlj,peeling,P003,change
W04273,3JnNaHbyndrMmDr6mLu3QEf86etj46rVvk,peeling,P003,peeled_destination
W04274,1PAZBAAsKKHSFHZ259WArvFZqP24xBQfi4,peeling,P003,change
W04275,bc1qax6mzukpgajk73pt7fe60lplcrzl9tgl32y3xu,peeling,P003,peeled_destination
W04276,bc1qx6gnswv23enlk8arc8gujyg5gwkg2x3tpvxk4l,peeling,P003,change
W04277,bc1qv8jp70dqcg4gh0xyvj9qu4v4mldrh2xqg22pxl,peeling,P003,peeled_destination
W04278,bc1qpfhw7ln3sx5qmrvl9j6yvznlc8rzla29wnmvnc,peeling,P003,change
W04279,1JYLqMaH8Be9wu6JjG1xLiNzpVTEgpnFfi,peeling,P003,peeled_destination
W04280,bc1q24kqpjuyshfygcuutmqhtph4ufl9s6ku5qtljx,peeling,P003,change
W04281,34tuyk31Fv6igr4RUJ2VzEpaMy98cfAeGj,peeling,P003,peeled_destination
W04282,16mymBoWuRtusjAS7hsJCpGe7wfHGnyMBZ,peeling,P003,change
W04283,bc1qq8fjlatpdmklr5zdll8p43y5p9kgm8zk3m46lv,peeling,P003,peeled_destination
W04284,bc1pss450fcqd7vpsewq9z4h7ttf66atz3arugjd93rjve4jl6h4xgeqqet8ze,peeling,P003,change
W04285,1NMbfeb5NoaeAAg316LoRzSZuahqxPkMtJ,peeling,P003,peeled_destination
W04286,3GoJK57oApJL5EzNKs6trzVqQLzVwuYw2F,peeling,P003,change
W04287,bc1q70wnq3ge7fw8s6uvymd3rdjx9dqgaqpw3lns7e,peeling,P003,peeled_destination
W04288,1NuX3p9j8tPepzPny4tAHpzRgdFEzu9LpA,peeling,P003,change
W04289,15CYqyqHArYcAS9MB2gNv6WthKWZswmBni,peeling,P003,peeled_destination
W04290,32DxCBeAfXPBP2c5HoVYvtwXXdbA8ruvzw,peeling,P003,change
W04291,bc1qhrl6e9492eyqfy5nyu4yz6tpwtqurvt3ywjnys,peeling,P003,peeled_destination
