wallet,cluster_id,cluster_size,suspicion_score,is_anomaly,cluster_risk_score,cluster_anomaly_count
3GV5QBAooxvBkyRq6M3zS4y7nodzW4GxfD,49,46,3.96,No,13.66,1
bc1prspd7rgrrk0s9nl5qlgk2cveeg6csuygggdsj7wy3q5s5yj88mcqwsqv9p,49,46,38.37,No,13.66,1
1656iceHBr8Lma2uEoZyDeRkuSQwz2uXxa,49,46,27.79,No,13.66,1
bc1pknd0gxtfuelqj4ydeepph6dzq35l8t4ygltetswvh7lfcfzaft7quqmaxm,49,46,3.47,No,13.66,1
34QNGKvkoW9XxDts4jBHuZjbsQqpCQq4E7,49,46,6.27,No,13.66,1
15SumECVAGsMj2dYQw9HyBZjGsWYHMABX9,49,46,11.42,No,13.66,1
bc1qg35dqnc75s4ujg3rnp3mfs8jumkxn83rxga29q,49,46,7.62,No,13.66,1
13E4B69dFg9TaJFLCtXHsbgBEMse1hy1KQ,49,46,2.66,No,13.66,1
bc1qh4mu3ysnag7q9re8kltp9qgx9pj9tfgswygw63,49,46,4.99,No,13.66,1
3FiU6shpHmSj1idX3k68LVYzFeRL3aq4W5,49,46,19.82,No,13.66,1
33EbkysyaxfvrbVi1Bbnrg2yjFQpb88DtZ,49,46,10.26,No,13.66,1
1Mw5qxqiRQu1he85b596dQka35cwPxW4hF,49,46,8.51,No,13.66,1
bc1q3j0endswnlumatpxdax6jkjxujvvhzjhfe5tpd,49,46,3.33,No,13.66,1
bc1q9v40c5j84qg5ye27zjpwhegwxcf84ptk9sz36g,49,46,20.67,No,13.66,1
3KiHA7xTcaEHEtcxK1kurahYKnKjxDJkeR,49,46,7.8,No,13.66,1
bc1qp2hses245a6dqlw2awft88wqe7l956huuxllcs,49,46,3.82,No,13.66,1
bc1qqpjqj7yz4qjcwhwl52dvadzgqc5h9xet37y463,49,46,46.47,No,13.66,1
33N8N4ZehWETK67xkpnKXAwz5XV8v69fAQ,49,46,7.28,No,13.66,1
bc1q7h834fdvk4ypw2l2lzvl82enq2wk8u3zj6xl8m,49,46,2.16,No,13.66,1
bc1pg5ter3wa7u7kpvcg2sc98tvcjl5eve49cs004yuwsxxjud5drcjs982zg0,49,46,68.94,Yes,13.66,1
17xfZMCLEtyu7S5RDenvs43wVHi2XTCMLz,49,46,0.44,No,13.66,1
14Pfh5RNQ4F19DHdZkh6fJeHxeyZALJmf7,49,46,21.9,No,13.66,1
bc1pn77tm6z8fk3sp2kpwwmdfdaprrhq9apgwgs3s23pppx0jswz7t3qgeehag,49,46,2.04,No,13.66,1
bc1qc9gdse78zfy3zv8f8trs7kf5xy55rc7nv2jrve,49,46,24.67,No,13.66,1
341A4KABh3dSbVa7rVVy41FUwN9YEnUKKG,49,46,0.55,No,13.66,1
1KqcEaqeMzBZcgsMxF5bAHsPWxzfT8z34a,49,46,17.29,No,13.66,1
bc1qv5vtenc3a54htjd6aveqj8aamfqegp7gu7tra8,49,46,15.57,No,13.66,1
16e1U9eJJuwp97yL9jJPEgqRzgEN4Kqu5B,49,46,16.16,No,13.66,1
37S69L6kwvvujG97deEWzQAwgHgBagweqH,49,46,13.02,No,13.66,1
1KPnHa7CVFXCRfphLDRmLmjqyGGNfdUSyo,49,46,11.31,No,13.66,1
bc1q4e0stxagntd6swcjgsdm8ngrwa8u5ye69tfde6,49,46,49.02,No,13.66,1
3KGLNGsE6wJtytLE2RUVrDHACdrzgVurrJ,49,46,5.91,No,13.66,1
3ETPWcrnGtTyqUdYTx8ZjkK4fyW8mZNxJj,49,46,30.93,No,13.66,1
176S93fBzJBhakpVDiEdg8FFKQ3zXGKtkV,49,46,9.47,No,13.66,1
bc1qcwrzqm6fhnkhd3e9qngxcmxht8630zvwk2me24,49,46,11.7,No,13.66,1
38m8Rsh6xQdjiMrP8zTaaqfPJ26Dzg7JJN,49,46,7.82,No,13.66,1
3CtypJ2p7Ag2VtJjddHTPBhyBhhMK3JcBm,49,46,17.99,No,13.66,1
bc1pukvfqc0g5m269ytnn48yyqn4dhy4qjhqh8j8s8nk4ufmfr0hqk0schxznp,49,46,2.9,No,13.66,1
bc1qw2jrxsml430h3ar8vxdp79p5apuwjdawj0anch,49,46,3.56,No,13.66,1
bc1qy85jc5gwfpyquupa6h57hghehz22u8gw43r06w,49,46,3.72,No,13.66,1
1xMFdqg5uwiQUtp5fiJUQtvfk5ZXwv6UK,49,46,8.4,No,13.66,1
1HmLbMB2GbMn845nv8rWCGq2manRm1pxFu,49,46,8.47,No,13.66,1
36qe1vB3Bx8pYwHx5iLwBDb3QkHxvUXeTL,49,46,13.61,No,13.66,1
1GsrrhztViSbxNnwMDM9bZxyYSWmRWdcEK,49,46,2.46,No,13.66,1
bc1qar0n672yzrjynmasxkqt4jsgdvc6aa0t7z4zwq,49,46,9.22,No,13.66,1
bc1p5syk4ew4su5c85dgg7xnukx6l2hhynxun6f4rmjygfqdu782m83svfyr66,49,46,14.78,No,13.66,1
1LPQrjn7ytuCHGLAHSsn4m6JNxw4xKUqi1,110,14,9.48,No,13.62,0
1NS8Aj35Mz1ySEs9w7bwi1ASsVDyNN4zFv,110,14,7.49,No,13.62,0
1PzB7pVkvdXxc23y2w3VKr291SCuiLhB7a,110,14,2.8,No,13.62,0
bc1qntsl9apylj534sgyya2jqckpxfx64gyfzsmdn8,110,14,17.64,No,13.62,0
1D7xgeeYnogzdkVh5JSasGFTaFcztAgdxk,110,14,14.93,No,13.62,0
bc1qrkzvd3xhp6tscfmyrvcy87aenfwr2cfug57xpk,110,14,6.54,No,13.62,0
1BTgWNTcxZSQWV3KnreAwzvDn8AYGRvomJ,110,14,6.32,No,13.62,0
1GPztEGDqkx877nekBPVffqJaPbWouogX,110,14,4.9,No,13.62,0
3LaCwwzygocsWMBYQzKHj62AT2Y3HFMJbT,110,14,47.82,No,13.62,0
3M6DUMYNPx5NjJts4Z2vkEVxyRsCGfdAoi,110,14,23.98,No,13.62,0
bc1qwr4y8knzx0l2r9wyv82r4dv2uqpdrk0upkeuml,110,14,32.54,No,13.62,0
1ov7yFw6rua75UzjJEKh8doVVauVmYfGC,110,14,6.59,No,13.62,0
3LYc6JXVdLbZL4c3VTYSVsP61WCJwmEFKb,110,14,4.13,No,13.62,0
bc1qnh6qdmlhygfyex9fneaz209at93n7tpcyc29rm,110,14,5.5,No,13.62,0
bc1qc8ag85jy5wvyuakta9csrxvs32pg3z304x5gqq,29,24,7.7,No,13.57,0
bc1qgrn5u9dpxkxu060fxx2n0e3nvs9087djzk02jv,29,24,7.34,No,13.57,0
35hTEQeTx9NjDZ4bcAHd5XDwQrLDK8Q4WP,29,24,11.05,No,13.57,0
bc1qj5nxpt7l4df2e4uc9zvuyuxtxx70vrgmzvpnwu,29,24,13.45,No,13.57,0
bc1qqp90ew879r22qf4d2686cultxps8uldrnwkhyh,29,24,3.33,No,13.57,0
bc1q6kt577gjcq4sumx2xx4jeukchdn69a05q9fr6j,29,24,36.48,No,13.57,0
1GF8uYwJvsGfCUBt1dWv8wPykRvrPWAG5D,29,24,18.84,No,13.57,0
15K2QMu7dVnQ7xk7UcavQHri9EUyDR5xfb,29,24,19.35,No,13.57,0
bc1qysqfwhe647vapghysjyl09vex7ls8umml27er4,29,24,21.7,No,13.57,0
1PecGUNXrVek2Y8Rf3X8Pc53vyzbwTfuLa,29,24,6.53,No,13.57,0
1NVn3Cnwf9eno7rYpRSm36RxuHQWR4SuyY,29,24,3.94,No,13.57,0
bc1qp86rr2ey9q0k2v7gxs75xl9c4frw4s6z6e96ph,29,24,12.63,No,13.57,0
36K6nukrUB2ixuKh3AsfA9a6PTb4icSpE4,29,24,13.27,No,13.57,0
bc1qnlpgguqgysdekxu6zvnsxgvld4zcp2rd3lju55,29,24,14.25,No,13.57,0
1Pz4NVaUShTkStkCSWVHxXEzxm3uKZSirx,29,24,5.05,No,13.57,0
bc1qnj764eh0gfdr5xqpum3gs38ve6f67p7exwjmx4,29,24,2.42,No,13.57,0
bc1q3wmf9gjh556q7vgnvxxcdmlfpd3gcahanpraf2,29,24,20.74,No,13.57,0
bc1qhktmxg86p9w4cdaurafktzz6rq0ylr4p8rxjy0,29,24,24.16,No,13.57,0
367Aqp1YfwZ5QbH17A7ohHpwJpzoxz3cFB,29,24,7.86,No,13.57,0
1MNfGaqPca3HdBFmeDZc4WEVn3TNsj8Gdz,29,24,21.93,No,13.57,0
3HLAx6TYVQwutF8SvcAkqN1Ao4rx8fres1,29,24,22.07,No,13.57,0
34z7cQEAy9N3CYqn4VhnVutdqRc6tfXa8C,29,24,2.04,No,13.57,0
bc1p77w0ad2er0hn2zmswpuy5vhuxd428te5e4ylr386nczqv9kks90sckq2v0,29,24,25.62,No,13.57,0
bc1q6q3ssur0a6ckjfyc4wkmsgaprghnveyg0jszdp,29,24,3.85,No,13.57,0
bc1qhrnwdd6pvzj5zhapwxa4mrqlgmd36e497a6gle,150,14,7.14,No,13.55,0
1JubdekdU9jsDHvEmLcwLpXdH1JXYb3EKq,150,14,4.76,No,13.55,0
3Hx8Wx7hBrUjLxW6dAiWPGbRwvJXuirtrf,150,14,10.06,No,13.55,0
14M5KPoVMtyRMvoKN1FZGzuFGkmeSA3woJ,150,14,13.93,No,13.55,0
39myMzTvxVEXtLMza6je38FmZws5CcD3RN,150,14,3.69,No,13.55,0
bc1qr7wyszwc3y5fthxcuyx27cqz2zrkc8nkqkrsp4,150,14,15.95,No,13.55,0
34NkQG7sHGpZL39yhkFfm2MRgB3vaN4Hsn,150,14,24.81,No,13.55,0
1Pd18LoEtWRxgrqm3jyE8qUW23xjzWzizV,150,14,1.93,No,13.55,0
bc1qhnpzgklf2tf7qrc7kz2gs9dxkwdm2hq6qjr9c6,150,14,8.75,No,13.55,0
1LbEirTK1hRAsmpEqRo54kbQxUakZqhPAV,150,14,25.24,No,13.55,0
3DFSorcXWgNpGmhjfi9G1bfFtDZuQVvCDH,150,14,16.06,No,13.55,0
1QHtFPx2eg4b87YPyQYz1LP1wTQS7ryiL2,150,14,5.08,No,13.55,0
bc1pmx488rfludjkphuzz09e5v0a8t3mcls9endjedk22djadrxdyu0quc92z4,150,14,8.25,No,13.55,0
3MWc9Lv5sVunyrmabpPu2zKdPqE3Dc7MAb,150,14,44.11,No,13.55,0
bc1qeejpmaxn39u5xkuvztr6fev4a2cu28z2t89amc,112,14,29.49,No,13.48,0
19G2UufgzaZPhPkJYc45mMBL41SJXJt9EQ,112,14,3.0,No,13.48,0
129WxNh1xu6JL5C5wVPFuXMggYogp9MSWu,112,14,54.7,No,13.48,0
1FsTW79Sw7RCaSA5PJp9EmGwAJfdpUGfHU,112,14,3.59,No,13.48,0
1HKNSpGf4AuqXiLvRSgtX3V4DV27JRj1KQ,112,14,3.4,No,13.48,0
1LUpVFEz6nt8e7TjaEparmztTSaN9mhTg8,112,14,11.71,No,13.48,0
171QwnG4uN14jYoFxRagTbBGozYCrRKSq,112,14,4.31,No,13.48,0
bc1q346geksvgk34vy6lwdtj6dn6y2tt4l3l0kgl49,112,14,2.02,No,13.48,0
1X2hz8n5edkfWwGHqrV3we5tVXd6jcWVU,112,14,10.3,No,13.48,0
bc1qr7j7vmep4npm5a83f49pj2krtr8p9qyqppt0za,112,14,12.11,No,13.48,0
bc1q5md6qjrrf0tm6dvgfg49unj0fdr3tsefzuxf2q,112,14,2.0,No,13.48,0
bc1qmgw7zuw5mh5txv98uwlsf65l7eugu5nf4y0u2z,112,14,29.74,No,13.48,0
bc1qzmt7ma0vf5ykv5gyhxaq7jt95jhrcydrf4kvsn,112,14,18.07,No,13.48,0
17rVjL3p7aDsj4KhTkkjuRzzEY2oNuJden,112,14,4.28,No,13.48,0
3MAEY2S9PxNxfq8BzN971K1eo1numCfUQ8,195,21,18.65,No,13.34,0
3PmWjdgoE6kEp4Ty9JR3ePjjHm2LT86o3v,195,21,30.04,No,13.34,0
bc1qnye5q7wkztvuxa5nttcp8ea74yt24vqhz4qn6y,195,21,0.93,No,13.34,0
bc1qldvpddsvpg5a7uxstqkvvr2yq8tastkus7p9ja,195,21,19.06,No,13.34,0
157wuNQPwme9aUsYtSUa5BWuScs9FVwRUu,195,21,7.45,No,13.34,0
1BDiLon5Q7mKcVXNUmfqBjU1QRqDNUkUJr,195,21,35.04,No,13.34,0
3DkARd8zU5c48npezVCJ3NDcwihLjFW8m4,195,21,7.79,No,13.34,0
bc1p5wreyzc9a8q6fycmm6t42ra6eny2cacj3wajxn7vws7hf7jm6ecqcwm0t2,195,21,21.46,No,13.34,0
16XoQhpUx3mJqM42n3uThCUwuFhnQEyNtD,195,21,11.23,No,13.34,0
3Mr1DrrjxWSxw3bYaq97CDND3PZxUm9EvP,195,21,8.13,No,13.34,0
bc1q38963cgqrlgvhjsptgkkglygpsterst8gfasw3,195,21,11.53,No,13.34,0
bc1qz6zn9suvclurn3sgkmmm8h3l2rft605lsswawc,195,21,2.59,No,13.34,0
1BGvKiEbYe5W4i5xdfizfSJnqts3WTzb46,195,21,28.74,No,13.34,0
bc1qm6twcknpsekr9e332ug5tgd7wrnfsvzxaenqz4,195,21,5.74,No,13.34,0
34qojKzBxoHaWGA1XED4WQ8DxtR1vd9GSj,195,21,24.77,No,13.34,0
bc1qugkyu6zavl7xuzw3pme54twq27ytr50t5jxx5v,195,21,19.36,No,13.34,0
18SSZ3EMpiVCCj2RjpcnZHy6p1qrbEUuBD,195,21,3.83,No,13.34,0
3LigWh4jvmcYcyqHFzgzKUMbXhNXURCt3n,195,21,5.69,No,13.34,0
18nN5EcgHoBNxBi7UMeccDLdtLFBSrbvQN,195,21,5.45,No,13.34,0
3PsQkciSagPPccPabaJvTHNtTkr6X5MdNn,195,21,10.7,No,13.34,0
3EqYY5vyF83Jy8rwmgGnoRStC7n7caRiuK,195,21,2.01,No,13.34,0
14rmmPe5dH8gqqWRsjiQfv5oZxH3MG4Aji,197,20,5.07,No,13.32,0
bc1qt042s0c2pxn9l6qhm2tgyeechewv4ynluseyep,197,20,21.07,No,13.32,0
bc1q67n7n8j4g0znr3v3nexeexuhxm5jlpnusjvqf4,197,20,4.71,No,13.32,0
1CGCuVzssgVrKbkwMRbx8vitbgG6XrkJRX,197,20,21.05,No,13.32,0
35nBWhgWooPDoohCq2GBStLkyK5mptsW3G,197,20,1.94,No,13.32,0
bc1pt3chvct7hzqd3ncy87y0tm6y3puv8gwywms453zf773k39ecuy6srek8uz,197,20,3.5,No,13.32,0
3NuMWipTLFP9oYDDoXkaxgJ54G1qpXHEEW,197,20,13.19,No,13.32,0
3Cte5WUNADcb9HNdPErJNd9MAvZ2f1eGNh,197,20,16.77,No,13.32,0
1De4jzipqbjeTX9nZJmJ99FCWoVvgUzxM7,197,20,5.69,No,13.32,0
1CR2EcnaiaDGcT2bhF552LznpMBpbkY5cH,197,20,4.33,No,13.32,0
1P1wuqRUam8dk4Cfijsg6EeJ8Vtox8dJhg,197,20,23.97,No,13.32,0
1AJbebACGXWLaiw4zoq9YjYFiZH3on61bb,197,20,4.97,No,13.32,0
bc1qktcw57mtx69ck023s9jmd672d00rh9mq49qmpp,197,20,5.97,No,13.32,0
bc1qjw8lupwrwly35xp7hvemuxr2u0jrjp3s8haqee,197,20,25.51,No,13.32,0
bc1qmh5mhem72ff9q4eqxpfty7q9tcrsw34c27ulh2,197,20,37.55,No,13.32,0
bc1qc5u6wj5v4x98wxz6kmjujhdnyqgl84pgqpl6fh,197,20,8.83,No,13.32,0
bc1pztcphmycsuk78zf0achmkunxcrluke7n74wyaqfx8hesqgmn0aks3gcx83,197,20,7.27,No,13.32,0
13YN7xkqeth2BBwYLSxtoQbpifk7rPfgbC,197,20,16.33,No,13.32,0
bc1pe9qj43dq2pqcvkr3rgg5mepdx3cmenpvvypv4y7q95zvmuywps6sz95qhn,197,20,27.76,No,13.32,0
bc1qkttdrluj36r3kjpq3qr8gnj9ntrzn5dpjs3d4u,197,20,10.96,No,13.32,0
bc1p0kc8ng7wtr0jrrs67s8peqescglv23sc9glgh80ssf282ndud2qqhgexww,147,10,22.37,No,13.32,0
3D9EdMTugBxnLEvus6zNQXrF1hpBWvfJ6f,147,10,11.29,No,13.32,0
bc1q6hzn9yqtcwdx7gekrm3q200y5glraz48zgzgpg,147,10,3.73,No,13.32,0
bc1qdh855aalw2ergc7w56ywhw27hwdukyp83jyc7j,147,10,7.66,No,13.32,0
bc1p93k0epp07pq9vwrjn4s9gphasljf0trje8ppmv7xexg7xrv6pmusqezkuy,147,10,5.7,No,13.32,0
14wpGYxuJSBJ5CdpoAhmAnC5a3PLWKLF7A,147,10,29.19,No,13.32,0
bc1q9rnvhjvsl7pqqrpd2wdw9382j7msnvkvtdg8m5,147,10,7.58,No,13.32,0
bc1qgtv5jlmwa8lcxz9trvwrpnmn56dszl4ach2qwd,147,10,18.49,No,13.32,0
16RYyrPVcHdP2wjbVgDnPa36qTNvrJkDcF,147,10,19.51,No,13.32,0
1HQsfcDPP1nnJqWstTzxqiQboFAWNFH4V6,147,10,7.63,No,13.32,0
bc1pe0mwv8slgksq76hhpu05kjpvcmj8kkadgk68t6fhwcspsl8a247q48jm76,133,36,3.68,No,13.27,0
189n8kP2r1Fe6VeGba3GisXMe3Bf492Rrj,133,36,10.35,No,13.27,0
3CNzZ6XQXg8ZrKtq2Lj8grBZK2G7UGBU7m,133,36,11.04,No,13.27,0
37Nnri5C4TMBs6mJ3rXCiixwSuNsNBwoP8,133,36,34.11,No,13.27,0
16G5qhrooxidAd8yrt1jZk6CwcPTgC8gn5,133,36,6.84,No,13.27,0
1FzK1dDu9oHUMvaVBqwKyKgVXSfdMqpSKn,133,36,1.93,No,13.27,0
bc1q77ff3jyx9vjrd3ghnl38x7r09srrf0yjylnjjz,133,36,14.96,No,13.27,0
bc1qqtadqtx0nvvyhgak3tkzmczk299gcrdv4g6apd,133,36,12.67,No,13.27,0
bc1pam5l3muynk7jj69jxq4g48fpq50d3xzfs0wy57wnyg0645cqymfsj7vv5s,133,36,1.8,No,13.27,0
1NFWL2kWbdLwNpCdqyduVWAKjbfm5d7SYH,133,36,3.86,No,13.27,0
bc1qrnlhnr8z6lg8pzx63ha0pad9qdavcmt5uclexv,133,36,17.37,No,13.27,0
1Dnxjg1B12evb2MpVzmfzWnNzYc44JEdUf,133,36,1.22,No,13.27,0
1HtyoyDNdzncFkpycpFwnLzJvbirkiDjdJ,133,36,42.32,No,13.27,0
bc1qkupasmxhwu4stqs0jeny8zq03mqpvxkh8vsjgt,133,36,19.28,No,13.27,0
bc1qqedsfds5hvmafqq2g63qhglzsr9pxde0s9rze9,133,36,11.93,No,13.27,0
34F49JZeGaVkgL6eRVr4z1DACj346H4PNo,133,36,14.08,No,13.27,0
3DMiMmTDnpApLdgzDw5jSRfyax38A6d4Lk,133,36,12.82,No,13.27,0
bc1qfytgy964r9ra4u5ew0cvcvfw6wjgm0mhlxtzs4,133,36,7.67,No,13.27,0
bc1qv2ct3yq233ndu0jl2a80jencr3a6lh2awyjnsx,133,36,8.87,No,13.27,0
bc1qnmdq06p25a8tzkg06fc239e723nnkkggm0lv9j,133,36,17.91,No,13.27,0
bc1qk4zwqs4adzt2p539cgdfkzy445lvlev9wh7k9z,133,36,20.98,No,13.27,0
3BEoDss188rXW22vseDBZafgnThgHRn1YV,133,36,8.73,No,13.27,0
bc1pmefwr7v9lcrakdzphzgl6meuysgq5emvq7m7vxpar5uweajpsxcq069tfa,133,36,7.74,No,13.27,0
3GqhytgWay8ftLgtRtznXFHhLruRZLnBjb,133,36,24.38,No,13.27,0
33FNoJ1T59aw75HfhVqJzZJU5iXch8yXMr,133,36,5.61,No,13.27,0
bc1qsajgxwkncr4dtta69k06xjxauwlvm4ff2ntf5d,133,36,29.93,No,13.27,0
3LLxE7MGfKs85CQ7Pq8gENpYyG2F7uqh1D,133,36,28.39,No,13.27,0
bc1qkgjfvrc7eka7l888eprvarekqg54a8uap46tfk,133,36,1.13,No,13.27,0
bc1qkm6n026asyrq0hzu826qslqcs0c950aegrqahw,133,36,15.81,No,13.27,0
3EtYLYFqwDEuzHA63pKWYp5ePUXAVMA6U8,133,36,11.62,No,13.27,0
12ie17YjcoBZsG21cxRUKT9b2CUm3bPrha,133,36,3.34,No,13.27,0
bc1qcmf92nmvd2v4qet2emgkecc9kphaswlszaqmup,133,36,15.34,No,13.27,0
3FqfFwDSTe6fQKcym5Uq4SjA483D6vdo7r,133,36,5.57,No,13.27,0
38ywQMoy1pLVC9wmLtZR4PrXRrJBa5EGr1,133,36,5.2,No,13.27,0
bc1q7wj0cfn9gcrptdrmcwjs5qzlextrfrkpf9x5zl,133,36,30.68,No,13.27,0
bc1pad685tcc8n8v0s3w5sdfmcjcjy8e00qg0fw52z70hmz4ztpwp02sl8enqs,133,36,8.71,No,13.27,0
bc1qv955af2tqr8lh7k0xwvtxw5jsjyfnjue32jgw7,103,16,35.2,No,13.26,0
3H894hz2vf9g5fGmhFeVVzU6yy5WLMrUDn,103,16,36.01,No,13.26,0
1EVZfdj8kKD2yJHW1GbfdEB9vPEd5FpxxE,103,16,10.21,No,13.26,0
bc1qj0nnxh33dmvzwq3j6985j3874lgs2qnam9af8q,103,16,3.56,No,13.26,0
15vEF22quZz3FqKs8HdeaYGP5HURkPLv4d,103,16,6.63,No,13.26,0
bc1qeryr2c93w8p5f4qvxdx2und2z6k37uhm5m8zqy,103,16,8.96,No,13.26,0
bc1q38az694jgnhyylz4vvexxdlnfpgnyu54geks94,103,16,2.23,No,13.26,0
19ytfPqaZ6BTTxDfD52AjAjeHxfemUDESt,103,16,4.21,No,13.26,0
38rXTSK9yrYbh467TH14TswcfBWYLdtCi9,103,16,8.03,No,13.26,0
19XZwyQYjwpuqj6312SK64NcXdBBvY1Yxq,103,16,6.3,No,13.26,0
39FYF2niA7BhnqtAveL676STGBjaTHaFfb,103,16,11.16,No,13.26,0
bc1qcs2mwyqs3krep4a8ccr0zj89cs76kuhpmvvpkj,103,16,21.13,No,13.26,0
38KH4QbZa5ucBNnpLpMxYkZZ5GjevApt94,103,16,16.72,No,13.26,0
bc1qx5zanuhahyf7pkcwv73z8qu7kmzh6qrk7fndm9,103,16,20.4,No,13.26,0
1ENmuXutMw3CNkcF388xxMgLk6PVosbLGB,103,16,5.89,No,13.26,0
3Gd3JxShorgzxKcxEZVKmVC1LeWAqgr56n,103,16,15.55,No,13.26,0
1261ar399Dik2oQyx6Zovk8YgTWwcY9rnq,13,39,15.49,No,13.06,1
35BRBMgLDqcrBfPpsswAep6zodDq3qbKDT,13,39,8.93,No,13.06,1
bc1qv8amrfaac2pku4a7ppqwta936rcr9tk5hnv8rm,13,39,25.53,No,13.06,1
3DgTadGz11eXbZ9S8bnsV2yEtL1DoqfvqB,13,39,16.04,No,13.06,1
bc1pp7njynm289s6g5xnnzly328gd0sv5pvg8r8syufzskqltgqj4arqgjefzu,13,39,7.07,No,13.06,1
1PgfbNj1wGHEYynjUTfYvydKXjNP3PJi1m,13,39,7.51,No,13.06,1
bc1qfuy27llqwq3v8fr5qc07aj48t0uuz2jd06ghy4,13,39,24.59,No,13.06,1
15p5MxUGzvLnaCSaqRzNNBzp9MVNpvYGxC,13,39,10.88,No,13.06,1
bc1qtfvu2428sj50edytp8w2c4adl4qnqtjjp4968y,13,39,5.37,No,13.06,1
1HhRwsfTvP7Pr2SCTcummaB1g1eugGdocp,13,39,2.13,No,13.06,1
bc1qm7kd3ujn36l7mrxlhvgul5rcwdxcu36z3grwr7,13,39,22.58,No,13.06,1
3JnDAxayZtqspXDigTsaT5NH9oc5fmYtZt,13,39,9.55,No,13.06,1
3H12xpxfUnxgQ86SF6zaMaX91pd9xyxKHw,13,39,25.56,No,13.06,1
3A3onFMNduTLmr9YxSCL1HSMS7KJ57jxiT,13,39,8.36,No,13.06,1
bc1q5hh7uy2m58wsw6y4cdwmwjsvcgafwkhvwtlk7v,13,39,2.57,No,13.06,1
33p7HGVVuTbfgNUggYi9qNVJY3GQeDFPDS,13,39,45.2,No,13.06,1
34TJbE5cW4mbDxxgxswFLCapQpPEXVt4v2,13,39,1.6,No,13.06,1
bc1qu08t9vl3xq796mq7kk26hwxe0hak7ftnh9zu3h,13,39,0.65,No,13.06,1
3Q9z9gXRg4pz3bdZqYnCjS9vUJw1xEGJ3r,13,39,15.26,No,13.06,1
bc1qzdd5lnh85v3z6y8v6ptl42nkkyqzfk4ye4acvf,13,39,6.1,No,13.06,1
1H4aaviyhKvVzDXhRY3qx9ECcvoyJQryWT,13,39,14.07,No,13.06,1
13KDp1jkh6ghFbvWB2HbxoFBCfHrfBS5rb,13,39,9.57,No,13.06,1
bc1ppvfpue2axt3ajkrdy92ul9kcc8atlqlfwg0scy03eqdw7h007xqshd0ezu,13,39,9.2,No,13.06,1
1CcHbgL6UXkXVpzv4jLjT1s7ReaK1PejUX,13,39,15.57,No,13.06,1
3NfEDRh3kLF6daCewkPPG4eUxoF1UBffg7,13,39,8.67,No,13.06,1
12FZoEgMi69ELYdeM95r5h4C3r5DHfg62v,13,39,15.9,No,13.06,1
1DSvdXdBXUk5hP81JgGcxrjhWHLU8dHSnP,13,39,6.55,No,13.06,1
bc1qc5nneyenwrzgg4wy8ktdnpwn7af77stvttrzzu,13,39,4.25,No,13.06,1
36eb8BYQzHdvGTxmT1xYPqnCxSAvW2ZcHX,13,39,55.79,Yes,13.06,1
36aFT4FnUNMXECgSwD7ubswWpYmq7SVzZy,13,39,2.0,No,13.06,1
3PsjkupLAYNgM3tpQbECbp14s5Tfm8T5xo,13,39,9.46,No,13.06,1
bc1qqj42snjav6x2aal00zfwy605u86q7fhwe9ka88,13,39,18.09,No,13.06,1
bc1q0453smfy2wxvu3u9ypl5d4z0g6qgw7n7h93t9s,13,39,2.13,No,13.06,1
12EUjnY1UTovnbiU3oTMTuZerumH2hWgeR,13,39,22.31,No,13.06,1
bc1qvcvuve0mg588raxnyj4qss2hza4lw4ens2yzz9,13,39,8.09,No,13.06,1
3QQMQRU14ugAuA9GVhxEATXnm8xR3FCsad,13,39,10.53,No,13.06,1
1Gx2Q87uYpQSGaKUgssL34U6nS4Urs8zxz,13,39,11.31,No,13.06,1
1J931P1CMGdKebgkqxFcghBfqVtWh8SAyS,13,39,11.23,No,13.06,1
3Bfb34CGhH1T3RDLwsPkz2faG53oXpqHxQ,13,39,13.49,No,13.06,1
bc1p64tacxdd7gz2ddvknzetvt2yllc8t6k8py583kepjmluaxpnffks2klag5,12,44,17.5,No,13.02,1
15siRXnG5BEAegMtYYLCLxYFGc6rD2ZxMC,12,44,2.95,No,13.02,1
138tCF5UeygHPfggVzfat1iCB88k9WnnCq,12,44,55.6,Yes,13.02,1
1HamvW4WfYu5RBLqHtfjnPcMJNpQAZ7J2q,12,44,16.33,No,13.02,1
16Vw3iiXC8Q71QdnuUkvWuXWYQgvaWQjbD,12,44,30.35,No,13.02,1
bc1ptw0ngzdkshu8ylf466cp08wptx0w9sasc6gqdgtk79tk5z28cenq8llwx4,12,44,9.54,No,13.02,1
bc1q9veeprcqpyvlnmk0pkkretcmadne69l6a6c7eu,12,44,5.7,No,13.02,1
bc1qs08ae388udx9qs6sk2v8huw8q4e4u0l0jrvrvj,12,44,0.6,No,13.02,1
15q2mduJFiscEc6qAsGx7e8gJqQgZDwqfv,12,44,19.2,No,13.02,1
12uETrAGBWbHx1vskeS7UP5zeqwCtUxLHB,12,44,19.2,No,13.02,1
1CELtLMEbMEsrPXwxnfCYKWKH2fDHf1KsT,12,44,13.65,No,13.02,1
bc1qh8njl792hfuvp3kdldn26jjz0syyqjpw4r3dpe,12,44,6.36,No,13.02,1
143Vh3MWiToDCxmmFnJuH75kUGagk6iSb5,12,44,6.92,No,13.02,1
bc1pk4lqjz2mxgc7k25kpkf9n3mkcwdydgvd0atlm80pp6jld5x2a5wsyuewtc,12,44,24.2,No,13.02,1
